"Morrongiello, J.R.1,2, & Thresher, R.E.1 A statistical framework to explore ontogenetic growth variation among individuals and populations: a marine fish example. Ecological Monographs",,,,,,,
"1 CSIRO Marine and Atmospheric Research, Wealth from Oceans Flagship, GPO Box 1538, Hobart, TAS 7001, Australia",,,,,,,
2 email: jrmorrongiello@gmail.com,,,,,,,
FishID,zone,sex,AAC,Cohort,Age,Year,Increment
fish44,I,M,3,2002,2,2002,0.254049
fish44,I,M,3,2002,3,2002,0.267975
fish48,H,M,3,2002,2,2002,0.282544
fish48,H,M,3,2002,3,2002,0.282546
fish969,B,M,4,2001,2,2001,0.229541
fish969,B,M,4,2001,3,2001,0.135295
fish969,B,M,4,2001,4,2001,0.205232
fish711,H,M,5,2000,2,2000,0.185977
fish711,H,M,5,2000,3,2000,0.199916
fish711,H,M,5,2000,4,2000,0.101006
fish711,H,M,5,2000,5,2000,0.134427
fish904,G,M,4,2001,2,2001,0.233796
fish904,G,M,4,2001,3,2001,0.175611
fish904,G,M,4,2001,4,2001,0.15355
fish126,J,M,4,2001,2,2001,0.238981
fish126,J,M,4,2001,3,2001,0.15248
fish126,J,M,4,2001,4,2001,0.142936
fish247,G,M,7,1998,2,1998,0.209029
fish247,G,M,7,1998,3,1998,0.176219
fish247,G,M,7,1998,4,1998,0.111391
fish247,G,M,7,1998,5,1998,0.116694
fish247,G,M,7,1998,6,1998,0.102937
fish247,G,M,7,1998,7,1998,0.12357
fish592,C,M,4,2001,2,2001,0.226179
fish592,C,M,4,2001,3,2001,0.165586
fish592,C,M,4,2001,4,2001,0.182899
fish991,D,F,3,2002,2,2002,0.276165
fish991,D,F,3,2002,3,2002,0.214537
fish665,C,F,4,2001,2,2001,0.194427
fish665,C,F,4,2001,3,2001,0.162488
fish665,C,F,4,2001,4,2001,0.129502
fish897,B,M,4,2001,2,2001,0.208068
fish897,B,M,4,2001,3,2001,0.207826
fish897,B,M,4,2001,4,2001,0.18185
fish12,E,F,4,2001,2,2001,0.198705
fish12,E,F,4,2001,3,2001,0.173197
fish12,E,F,4,2001,4,2001,0.180884
fish119,H,M,7,1998,2,1998,0.17831
fish119,H,M,7,1998,3,1998,0.127412
fish119,H,M,7,1998,4,1998,0.114521
fish119,H,M,7,1998,5,1998,0.058567
fish119,H,M,7,1998,6,1998,0.091848
fish119,H,M,7,1998,7,1998,0.114688
fish351,J,M,4,2001,2,2001,0.198157
fish351,J,M,4,2001,3,2001,0.117119
fish351,J,M,4,2001,4,2001,0.117057
fish929,A,M,5,2000,2,2000,0.22394
fish929,A,M,5,2000,3,2000,0.162958
fish929,A,M,5,2000,4,2000,0.132467
fish929,A,M,5,2000,5,2000,0.089255
fish123,C,F,5,2000,2,2000,0.164015
fish123,C,F,5,2000,3,2000,0.111693
fish123,C,F,5,2000,4,2000,0.17197
fish123,C,F,5,2000,5,2000,0.128829
fish319,C,M,5,2000,2,2000,0.30422
fish319,C,M,5,2000,3,2000,0.16136
fish319,C,M,5,2000,4,2000,0.135612
fish319,C,M,5,2000,5,2000,0.061569
fish783,I,M,5,2000,2,2000,0.195437
fish783,I,M,5,2000,3,2000,0.137166
fish783,I,M,5,2000,4,2000,0.201441
fish783,I,M,5,2000,5,2000,0.084243
fish728,A,M,4,2001,2,2001,0.214175
fish728,A,M,4,2001,3,2001,0.147657
fish728,A,M,4,2001,4,2001,0.14866
fish68,A,F,3,2002,2,2002,0.261081
fish68,A,F,3,2002,3,2002,0.187952
fish292,A,F,7,2002,2,2002,0.237
fish292,A,F,7,2002,3,2002,0.271
fish292,A,F,7,2002,4,2002,0.121
fish292,A,F,7,2002,5,2002,0.192
fish292,A,F,7,2002,6,2002,0.162
fish358,F,M,6,2003,2,2003,0.292
fish358,F,M,6,2003,3,2003,0.31
fish358,F,M,6,2003,4,2003,0.199
fish358,F,M,6,2003,5,2003,0.185
fish694,H,F,5,2004,2,2004,0.189
fish694,H,F,5,2004,3,2004,0.289
fish694,H,F,5,2004,4,2004,0.24
fish316,I,M,10,1999,2,1999,0.272
fish316,I,M,10,1999,3,1999,0.238
fish316,I,M,10,1999,4,1999,0.094
fish316,I,M,10,1999,5,1999,0.09
fish316,I,M,10,1999,6,1999,0.092
fish316,I,M,10,1999,7,1999,0.101
fish316,I,M,10,1999,8,1999,0.109
fish316,I,M,10,1999,9,1999,0.085
fish527,I,M,12,1997,2,1997,0.209
fish527,I,M,12,1997,3,1997,0.203
fish527,I,M,12,1997,4,1997,0.247
fish527,I,M,12,1997,5,1997,0.076
fish527,I,M,12,1997,6,1997,0.104
fish527,I,M,12,1997,7,1997,0.117
fish527,I,M,12,1997,8,1997,0.12
fish527,I,M,12,1997,9,1997,0.1
fish527,I,M,12,1997,10,1997,0.097
fish527,I,M,12,1997,11,1997,0.077
fish87,H,M,6,2003,2,2003,0.265
fish87,H,M,6,2003,3,2003,0.256
fish87,H,M,6,2003,4,2003,0.188
fish87,H,M,6,2003,5,2003,0.129
fish968,J,F,11,1998,2,1998,0.249
fish968,J,F,11,1998,3,1998,0.194
fish968,J,M,11,1998,4,1998,0.055
fish968,J,M,11,1998,5,1998,0.136
fish968,J,M,11,1998,6,1998,0.072
fish968,J,M,11,1998,7,1998,0.07
fish968,J,F,11,1998,8,1998,0.069
fish968,J,M,11,1998,9,1998,0.024
fish968,J,F,11,1998,10,1998,0.041
fish843,F,F,9,2000,2,2000,0.192
fish843,F,F,9,2000,3,2000,0.133
fish843,F,F,9,2000,4,2000,0.179
fish843,F,F,9,2000,5,2000,0.106
fish843,F,F,9,2000,6,2000,0.12
fish843,F,F,9,2000,7,2000,0.046
fish843,F,F,9,2000,8,2000,0.077
fish400,C,F,8,2001,2,2001,0.19
fish400,C,F,8,2001,3,2001,0.191
fish400,C,F,8,2001,4,2001,0.145
fish400,C,F,8,2001,5,2001,0.177
fish400,C,F,8,2001,6,2001,0.143
fish400,C,F,8,2001,7,2001,0.098
fish238,E,M,6,2003,2,2003,0.248
fish238,E,M,6,2003,3,2003,0.089
fish238,E,M,6,2003,4,2003,0.244
fish238,E,M,6,2003,5,2003,0.118
fish330,I,F,6,2003,2,2003,0.205
fish330,I,F,6,2003,3,2003,0.232
fish330,I,F,6,2003,4,2003,0.189
fish330,I,F,6,2003,5,2003,0.091
fish330,I,F,6,2003,6,2003,0.109
fish959,F,F,8,2001,2,2001,0.204
fish959,F,F,8,2001,3,2001,0.17
fish959,F,F,8,2001,4,2001,0.153
fish959,F,F,8,2001,5,2001,0.177
fish959,F,F,8,2001,6,2001,0.146
fish959,F,F,8,2001,7,2001,0.053
fish311,I,M,5,2004,2,2004,0.222
fish311,I,M,5,2004,3,2004,0.204
fish311,I,M,5,2004,4,2004,0.175
fish216,E,M,5,2004,2,2004,0.262
fish216,E,M,5,2004,3,2004,0.218
fish216,E,M,5,2004,4,2004,0.125
fish216,E,M,5,2004,5,2004,0.129
fish789,G,F,7,2002,2,2002,0.308
fish789,G,F,7,2002,3,2002,0.19
fish789,G,F,7,2002,4,2002,0.127
fish789,G,F,7,2002,5,2002,0.14
fish789,G,F,7,2002,6,2002,0.089
fish789,G,F,7,2002,7,2002,0.072
fish334,C,M,2,2007,2,2007,0.308
fish690,C,M,3,2006,2,2006,0.197
fish690,C,M,3,2006,3,2006,0.272
fish946,B,M,5,2004,2,2004,0.303
fish946,B,M,5,2004,3,2004,0.157
fish946,B,M,5,2004,4,2004,0.147
fish946,B,M,5,2004,5,2004,0.102
fish466,F,F,4,2005,2,2005,0.234
fish466,F,F,4,2005,3,2005,0.15
fish466,F,F,4,2005,4,2005,0.092
fish289,A,M,7,2002,2,2002,0.279
fish289,A,M,7,2002,3,2002,0.244
fish289,A,M,7,2002,4,2002,0.121
fish289,A,M,7,2002,5,2002,0.065
fish289,A,M,7,2002,6,2002,0.17
fish653,I,M,6,2003,2,2003,0.307
fish653,I,M,6,2003,3,2003,0.301
fish653,I,M,6,2003,4,2003,0.146
fish653,I,M,6,2003,5,2003,0.167
fish1,E,M,7,2002,2,2002,0.205
fish1,E,M,7,2002,3,2002,0.181
fish1,E,M,7,2002,4,2002,0.229
fish1,E,M,7,2002,5,2002,0.096
fish1,E,M,7,2002,6,2002,0.175
fish7,F,M,3,2006,2,2006,0.314
fish7,F,M,3,2006,3,2006,0.256
fish754,A,F,7,2002,2,2002,0.302
fish754,A,F,7,2002,3,2002,0.287
fish754,A,F,7,2002,4,2002,0.192
fish754,A,F,7,2002,5,2002,0.178
fish754,A,F,7,2002,6,2002,0.134
fish909,G,M,5,2004,2,2004,0.318
fish909,G,M,5,2004,3,2004,0.148
fish909,G,M,5,2004,4,2004,0.178
fish909,G,M,5,2004,5,2004,0.19
fish380,H,M,2,2007,2,2007,0.382
fish489,B,M,4,2005,2,2005,0.257
fish489,B,M,4,2005,3,2005,0.298
fish489,B,M,4,2005,4,2005,0.24
fish189,A,F,6,2003,2,2003,0.255
fish189,A,F,6,2003,3,2003,0.205
fish189,A,F,6,2003,4,2003,0.157
fish189,A,F,6,2003,5,2003,0.26
fish189,A,F,6,2003,6,2003,0.107
fish455,H,M,6,2003,2,2003,0.299
fish455,H,M,6,2003,3,2003,0.223
fish455,H,M,6,2003,4,2003,0.087
fish455,H,M,6,2003,5,2003,0.137
fish455,H,M,6,2003,6,2003,0.133
fish668,D,F,6,2003,2,2003,0.266
fish668,D,F,6,2003,3,2003,0.243
fish668,D,F,6,2003,4,2003,0.168
fish668,D,F,6,2003,5,2003,0.141
fish668,D,F,6,2003,6,2003,0.163
fish905,A,M,6,2003,2,2003,0.24
fish905,A,M,6,2003,3,2003,0.232
fish905,A,M,6,2003,4,2003,0.3
fish905,A,M,6,2003,5,2003,0.113
fish905,A,M,6,2003,6,2003,0.129
fish477,C,F,6,2003,2,2003,0.252
fish477,C,F,6,2003,3,2003,0.182
fish477,C,F,6,2003,4,2003,0.218
fish477,C,F,6,2003,5,2003,0.14
fish477,C,F,6,2003,6,2003,0.099
fish13,B,M,7,2002,2,2002,0.275
fish13,B,M,7,2002,3,2002,0.157
fish13,B,M,7,2002,4,2002,0.137
fish13,B,M,7,2002,5,2002,0.129
fish13,B,M,7,2002,6,2002,0.191
fish30,A,M,3,2006,2,2006,0.269
fish30,A,M,3,2006,3,2006,0.164
fish21,D,F,6,2003,2,2003,0.296
fish21,D,F,6,2003,3,2003,0.259
fish21,D,F,6,2003,4,2003,0.237
fish21,D,F,6,2003,5,2003,0.161
fish21,D,F,6,2003,6,2003,0.211
fish825,H,M,6,2003,2,2003,0.247
fish825,H,M,6,2003,3,2003,0.242
fish825,H,M,6,2003,4,2003,0.227
fish825,H,M,6,2003,5,2003,0.215
fish825,H,M,6,2003,6,2003,0.13
fish120,D,F,3,2006,2,2006,0.231
fish120,D,F,3,2006,3,2006,0.234
fish435,C,F,6,2003,2,2003,0.192
fish435,C,F,6,2003,3,2003,0.199
fish435,C,F,6,2003,4,2003,0.239
fish435,C,F,6,2003,5,2003,0.155
fish435,C,F,6,2003,6,2003,0.129
fish51,G,F,6,2003,2,2003,0.22
fish51,G,F,6,2003,3,2003,0.173
fish51,G,F,6,2003,4,2003,0.191
fish51,G,F,6,2003,5,2003,0.172
fish51,G,F,6,2003,6,2003,0.183
fish405,J,F,5,2004,2,2004,0.259
fish405,J,F,5,2004,3,2004,0.153
fish405,J,F,5,2004,4,2004,0.107
fish405,J,F,5,2004,5,2004,0.122
fish698,F,M,5,2004,2,2004,0.225
fish698,F,M,5,2004,3,2004,0.279
fish698,F,M,5,2004,4,2004,0.199
fish163,I,F,3,2006,2,2006,0.26
fish163,I,F,3,2006,3,2006,0.215
fish755,I,F,6,2003,2,2003,0.354
fish755,I,M,6,2003,3,2003,0.261
fish755,I,F,6,2003,4,2003,0.129
fish755,I,M,6,2003,5,2003,0.119
fish755,I,F,6,2003,6,2003,0.136
fish178,A,F,3,2006,2,2006,0.221
fish178,A,M,3,2006,3,2006,0.309
fish769,B,F,2,2007,2,2007,0.349
fish923,G,M,8,2001,2,2001,0.259
fish923,G,F,8,2001,3,2001,0.137
fish923,G,F,8,2001,4,2001,0.103
fish923,G,F,8,2001,5,2001,0.119
fish923,G,F,8,2001,6,2001,0.187
fish923,G,F,8,2001,7,2001,0.088
fish923,G,F,8,2001,8,2001,0.065
fish822,C,M,5,2004,2,2004,0.242
fish822,C,F,5,2004,3,2004,0.246
fish822,C,F,5,2004,4,2004,0.204
fish822,C,F,5,2004,5,2004,0.155
fish913,B,F,3,2006,2,2006,0.269
fish913,B,M,3,2006,3,2006,0.354
fish462,I,M,2,2007,2,2007,0.356
fish763,G,F,8,2001,2,2001,0.319
fish763,G,M,8,2001,3,2001,0.238
fish763,G,M,8,2001,4,2001,0.156
fish763,G,M,8,2001,5,2001,0.132
fish763,G,M,8,2001,6,2001,0.095
fish763,G,M,8,2001,7,2001,0.126
fish763,G,M,8,2001,8,2001,0.126
fish84,F,F,6,2003,2,2003,0.275
fish84,F,F,6,2003,3,2003,0.114
fish84,F,M,6,2003,4,2003,0.174
fish84,F,M,6,2003,5,2003,0.13
fish84,F,F,6,2003,6,2003,0.234
fish307,F,M,2,2007,2,2007,0.22
fish996,J,M,7,2002,2,2002,0.257
fish996,J,M,7,2002,3,2002,0.147
fish996,J,F,7,2002,4,2002,0.108
fish996,J,F,7,2002,5,2002,0.139
fish996,J,M,7,2002,6,2002,0.146
fish996,J,M,7,2002,7,2002,0.137
fish853,D,M,4,2005,2,2005,0.296
fish853,D,M,4,2005,3,2005,0.12
fish853,D,F,4,2005,4,2005,0.173
fish474,J,M,3,2006,2,2006,0.312
fish474,J,M,3,2006,3,2006,0.2
fish125,G,M,3,2006,2,2006,0.339
fish125,G,M,3,2006,3,2006,0.2
fish836,B,F,3,2006,2,2006,0.311
fish836,B,F,3,2006,3,2006,0.158
fish971,G,F,11,1998,2,1998,0.237
fish971,G,F,11,1998,3,1998,0.156
fish971,G,F,11,1998,4,1998,0.097
fish971,G,F,11,1998,5,1998,0.131
fish971,G,F,11,1998,6,1998,0.113
fish971,G,F,11,1998,7,1998,0.114
fish971,G,F,11,1998,8,1998,0.051
fish971,G,F,11,1998,9,1998,0.074
fish971,G,F,11,1998,10,1998,0.097
fish971,G,F,11,1998,11,1998,0.087
fish684,I,M,7,2002,2,2002,0.223
fish684,I,M,7,2002,3,2002,0.085
fish684,I,M,7,2002,4,2002,0.14
fish684,I,M,7,2002,5,2002,0.167
fish684,I,M,7,2002,6,2002,0.209
fish684,I,M,7,2002,7,2002,0.113
fish544,F,M,6,2003,2,2003,0.274
fish544,F,M,6,2003,3,2003,0.244
fish544,F,M,6,2003,4,2003,0.089
fish544,F,M,6,2003,5,2003,0.18
fish544,F,M,6,2003,6,2003,0.11
fish251,C,M,7,2002,2,2002,0.301
fish251,C,M,7,2002,3,2002,0.145
fish251,C,M,7,2002,4,2002,0.161
fish251,C,M,7,2002,5,2002,0.106
fish251,C,M,7,2002,6,2002,0.109
fish251,C,M,7,2002,7,2002,0.12
fish975,I,F,5,2004,2,2004,0.265
fish975,I,F,5,2004,3,2004,0.152
fish975,I,F,5,2004,4,2004,0.19
fish975,I,F,5,2004,5,2004,0.13
fish214,B,F,6,2003,2,2003,0.188
fish214,B,F,6,2003,3,2003,0.218
fish214,B,F,6,2003,4,2003,0.129
fish214,B,F,6,2003,5,2003,0.16
fish214,B,F,6,2003,6,2003,0.086
fish90,H,M,7,2002,2,2002,0.197
fish90,H,M,7,2002,3,2002,0.21
fish90,H,M,7,2002,4,2002,0.159
fish90,H,M,7,2002,5,2002,0.171
fish90,H,M,7,2002,6,2002,0.142
fish90,H,M,7,2002,7,2002,0.156
fish829,B,M,6,2003,2,2003,0.208
fish829,B,M,6,2003,3,2003,0.204
fish829,B,M,6,2003,4,2003,0.195
fish829,B,M,6,2003,5,2003,0.126
fish829,B,M,6,2003,6,2003,0.166
fish454,I,M,6,2003,2,2003,0.261
fish454,I,M,6,2003,3,2003,0.263
fish454,I,M,6,2003,4,2003,0.171
fish454,I,M,6,2003,5,2003,0.173
fish454,I,M,6,2003,6,2003,0.141
fish264,G,M,6,2003,2,2003,0.244
fish264,G,M,6,2003,3,2003,0.229
fish264,G,M,6,2003,4,2003,0.202
fish264,G,M,6,2003,5,2003,0.105
fish264,G,M,6,2003,6,2003,0.078
fish615,B,M,8,2001,2,2001,0.253
fish615,B,M,8,2001,3,2001,0.128
fish615,B,M,8,2001,4,2001,0.139
fish615,B,M,8,2001,5,2001,0.102
fish615,B,M,8,2001,6,2001,0.078
fish615,B,M,8,2001,7,2001,0.095
fish615,B,M,8,2001,8,2001,0.109
fish461,J,M,6,2003,2,2003,0.251
fish461,J,M,6,2003,3,2003,0.2
fish461,J,M,6,2003,4,2003,0.139
fish461,J,M,6,2003,5,2003,0.154
fish461,J,M,6,2003,6,2003,0.132
fish602,E,M,6,2003,2,2003,0.227
fish602,E,M,6,2003,3,2003,0.217
fish602,E,M,6,2003,4,2003,0.162
fish602,E,M,6,2003,5,2003,0.099
fish602,E,M,6,2003,6,2003,0.138
fish63,H,M,7,2002,2,2002,0.201
fish63,H,M,7,2002,3,2002,0.203
fish63,H,M,7,2002,4,2002,0.115
fish63,H,M,7,2002,5,2002,0.1
fish63,H,M,7,2002,6,2002,0.146
fish63,H,M,7,2002,7,2002,0.053
fish475,H,M,8,2001,2,2001,0.188
fish475,H,M,8,2001,3,2001,0.132
fish475,H,M,8,2001,4,2001,0.174
fish475,H,M,8,2001,5,2001,0.114
fish475,H,M,8,2001,6,2001,0.128
fish475,H,M,8,2001,7,2001,0.059
fish475,H,M,8,2001,8,2001,0.066
fish820,F,M,9,2000,2,2000,0.248
fish820,F,M,9,2000,3,2000,0.224
fish820,F,M,9,2000,4,2000,0.119
fish820,F,M,9,2000,5,2000,0.196
fish820,F,M,9,2000,6,2000,0.184
fish820,F,M,9,2000,7,2000,0.139
fish820,F,M,9,2000,8,2000,0.096
fish820,F,M,9,2000,9,2000,0.109
fish966,C,M,8,2001,2,2001,0.326
fish966,C,M,8,2001,3,2001,0.151
fish966,C,M,8,2001,4,2001,0.169
fish966,C,M,8,2001,5,2001,0.156
fish966,C,M,8,2001,6,2001,0.116
fish966,C,M,8,2001,7,2001,0.134
fish966,C,M,8,2001,8,2001,0.112
fish630,E,M,7,2002,2,2002,0.265
fish630,E,M,7,2002,3,2002,0.268
fish630,E,M,7,2002,4,2002,0.134
fish630,E,M,7,2002,5,2002,0.154
fish630,E,M,7,2002,6,2002,0.129
fish630,E,M,7,2002,7,2002,0.044
fish538,J,M,6,2003,2,2003,0.335
fish538,J,M,6,2003,3,2003,0.122
fish538,J,M,6,2003,4,2003,0.173
fish538,J,M,6,2003,5,2003,0.123
fish538,J,M,6,2003,6,2003,0.213
fish859,C,F,6,2003,2,2003,0.258
fish859,C,F,6,2003,3,2003,0.209
fish859,C,F,6,2003,4,2003,0.226
fish859,C,F,6,2003,5,2003,0.097
fish859,C,F,6,2003,6,2003,0.161
fish831,E,M,8,2001,2,2001,0.361
fish831,E,M,8,2001,3,2001,0.172
fish831,E,M,8,2001,4,2001,0.13
fish831,E,M,8,2001,5,2001,0.176
fish831,E,M,8,2001,6,2001,0.137
fish831,E,M,8,2001,7,2001,0.076
fish831,E,M,8,2001,8,2001,0.092
fish348,B,M,7,2002,2,2002,0.385
fish348,B,M,7,2002,3,2002,0.194
fish348,B,M,7,2002,4,2002,0.219
fish348,B,M,7,2002,5,2002,0.156
fish348,B,M,7,2002,6,2002,0.124
fish348,B,M,7,2002,7,2002,0.107
fish471,J,M,6,2003,2,2003,0.314
fish471,J,M,6,2003,3,2003,0.235
fish471,J,M,6,2003,4,2003,0.199
fish471,J,M,6,2003,5,2003,0.194
fish471,J,M,6,2003,6,2003,0.194
fish955,J,F,7,2002,2,2002,0.229
fish955,J,F,7,2002,3,2002,0.166
fish955,J,F,7,2002,4,2002,0.151
fish955,J,M,7,2002,5,2002,0.097
fish955,J,M,7,2002,6,2002,0.113
fish955,J,F,7,2002,7,2002,0.086
fish819,H,M,4,2005,2,2005,0.467
fish819,H,F,4,2005,3,2005,0.237
fish819,H,M,4,2005,4,2005,0.23
fish469,B,M,11,1998,2,1998,0.231
fish469,B,M,11,1998,3,1998,0.162
fish469,B,M,11,1998,4,1998,0.149
fish469,B,M,11,1998,5,1998,0.139
fish469,B,M,11,1998,6,1998,0.168
fish469,B,M,11,1998,7,1998,0.122
fish469,B,M,11,1998,8,1998,0.095
fish469,B,M,11,1998,9,1998,0.102
fish469,B,M,11,1998,10,1998,0.065
fish469,B,M,11,1998,11,1998,0.084
fish846,I,M,3,2006,2,2006,0.264
fish846,I,M,3,2006,3,2006,0.269
fish67,H,M,5,2004,2,2004,0.262
fish67,H,M,5,2004,3,2004,0.194
fish67,H,M,5,2004,4,2004,0.139
fish67,H,M,5,2004,5,2004,0.151
fish753,E,F,2,2007,2,2007,0.326
fish738,J,F,8,2001,2,2001,0.265
fish738,J,F,8,2001,3,2001,0.191
fish738,J,F,8,2001,4,2001,0.17
fish738,J,F,8,2001,5,2001,0.134
fish738,J,F,8,2001,6,2001,0.148
fish738,J,F,8,2001,7,2001,0.109
fish738,J,F,8,2001,8,2001,0.143
fish284,B,F,9,2000,2,2000,0.242
fish284,B,F,9,2000,3,2000,0.233
fish284,B,F,9,2000,4,2000,0.177
fish284,B,F,9,2000,5,2000,0.141
fish284,B,F,9,2000,6,2000,0.193
fish284,B,F,9,2000,7,2000,0.113
fish284,B,F,9,2000,8,2000,0.102
fish284,B,F,9,2000,9,2000,0.123
fish745,A,F,6,2003,2,2003,0.273
fish745,A,F,6,2003,3,2003,0.297
fish745,A,F,6,2003,4,2003,0.103
fish745,A,F,6,2003,5,2003,0.146
fish745,A,F,6,2003,6,2003,0.17
fish384,F,M,4,2005,2,2005,0.327
fish384,F,F,4,2005,3,2005,0.242
fish384,F,M,4,2005,4,2005,0.214
fish176,B,M,4,2005,2,2005,0.228
fish176,B,M,4,2005,3,2005,0.281
fish176,B,M,4,2005,4,2005,0.116
fish146,I,F,5,2004,2,2004,0.235
fish146,I,F,5,2004,3,2004,0.246
fish146,I,M,5,2004,4,2004,0.157
fish146,I,M,5,2004,5,2004,0.19
fish837,I,M,4,2005,2,2005,0.361
fish837,I,M,4,2005,3,2005,0.227
fish837,I,M,4,2005,4,2005,0.16
fish778,E,M,3,2006,2,2006,0.342
fish778,E,M,3,2006,3,2006,0.166
fish765,B,F,3,2006,2,2006,0.28
fish765,B,F,3,2006,3,2006,0.241
fish720,B,F,2,2007,2,2007,0.305
fish243,I,F,2,2007,2,2007,0.366
fish465,D,F,3,2006,2,2006,0.193
fish465,D,F,3,2006,3,2006,0.255
fish583,I,M,2,2007,2,2007,0.268
fish8,B,F,4,2005,2,2005,0.254
fish8,B,F,4,2005,3,2005,0.126
fish8,B,M,4,2005,4,2005,0.112
fish582,J,F,6,2003,2,2003,0.275
fish582,J,F,6,2003,3,2003,0.252
fish582,J,F,6,2003,4,2003,0.132
fish582,J,F,6,2003,5,2003,0.126
fish582,J,F,6,2003,6,2003,0.078
fish585,D,F,6,2003,2,2003,0.288
fish585,D,F,6,2003,3,2003,0.172
fish585,D,F,6,2003,4,2003,0.191
fish585,D,F,6,2003,5,2003,0.178
fish585,D,F,6,2003,6,2003,0.123
fish88,H,F,6,2003,2,2003,0.216
fish88,H,F,6,2003,3,2003,0.116
fish88,H,F,6,2003,4,2003,0.127
fish88,H,F,6,2003,5,2003,0.139
fish88,H,F,6,2003,6,2003,0.122
fish814,D,F,4,2005,2,2005,0.187
fish814,D,F,4,2005,3,2005,0.158
fish814,D,F,4,2005,4,2005,0.14
fish94,H,F,11,1998,2,1998,0.201
fish94,H,M,11,1998,3,1998,0.237
fish94,H,M,11,1998,4,1998,0.135
fish94,H,F,11,1998,5,1998,0.13
fish94,H,M,11,1998,6,1998,0.069
fish94,H,F,11,1998,7,1998,0.168
fish94,H,M,11,1998,8,1998,0.055
fish94,H,F,11,1998,9,1998,0.125
fish94,H,M,11,1998,10,1998,0.091
fish94,H,F,11,1998,11,1998,0.077
fish74,I,F,14,1995,2,1995,0.229
fish74,I,M,14,1995,3,1995,0.217
fish74,I,F,14,1995,4,1995,0.108
fish74,I,M,14,1995,5,1995,0.142
fish74,I,M,14,1995,6,1995,0.096
fish74,I,M,14,1995,7,1995,0.108
fish74,I,F,14,1995,8,1995,0.093
fish74,I,M,14,1995,9,1995,0.046
fish74,I,F,14,1995,10,1995,0.055
fish74,I,F,14,1995,11,1995,0.038
fish74,I,F,14,1995,12,1995,0.054
fish74,I,F,14,1995,13,1995,0.051
fish74,I,M,14,1995,14,1995,0.073
fish376,G,M,10,1999,2,1999,0.297
fish376,G,M,10,1999,3,1999,0.255
fish376,G,M,10,1999,4,1999,0.155
fish376,G,M,10,1999,5,1999,0.103
fish376,G,M,10,1999,6,1999,0.077
fish376,G,M,10,1999,7,1999,0.068
fish376,G,M,10,1999,8,1999,0.138
fish376,G,M,10,1999,9,1999,0.08
fish376,G,M,10,1999,10,1999,0.065
fish591,A,M,9,2000,2,2000,0.307
fish591,A,M,9,2000,3,2000,0.229
fish591,A,F,9,2000,4,2000,0.127
fish591,A,M,9,2000,5,2000,0.109
fish591,A,M,9,2000,6,2000,0.239
fish591,A,F,9,2000,7,2000,0.091
fish591,A,M,9,2000,8,2000,0.083
fish591,A,M,9,2000,9,2000,0.077
fish671,C,M,11,1998,2,1998,0.342
fish671,C,M,11,1998,3,1998,0.145
fish671,C,M,11,1998,4,1998,0.148
fish671,C,M,11,1998,5,1998,0.155
fish671,C,M,11,1998,6,1998,0.076
fish671,C,M,11,1998,7,1998,0.1
fish671,C,M,11,1998,8,1998,0.111
fish671,C,M,11,1998,9,1998,0.046
fish671,C,M,11,1998,10,1998,0.055
fish671,C,M,11,1998,11,1998,0.054
fish151,H,F,6,2003,2,2003,0.256
fish151,H,F,6,2003,3,2003,0.27
fish151,H,F,6,2003,4,2003,0.178
fish151,H,F,6,2003,5,2003,0.099
fish151,H,F,6,2003,6,2003,0.116
fish369,D,M,11,1998,2,1998,0.258
fish369,D,M,11,1998,3,1998,0.241
fish369,D,M,11,1998,4,1998,0.138
fish369,D,M,11,1998,5,1998,0.079
fish369,D,M,11,1998,6,1998,0.124
fish369,D,M,11,1998,7,1998,0.084
fish369,D,M,11,1998,8,1998,0.048
fish369,D,M,11,1998,9,1998,0.09
fish369,D,M,11,1998,10,1998,0.07
fish369,D,M,11,1998,11,1998,0.048
fish386,B,M,9,2000,2,2000,0.229
fish386,B,F,9,2000,3,2000,0.161
fish386,B,F,9,2000,4,2000,0.248
fish386,B,M,9,2000,5,2000,0.058
fish386,B,F,9,2000,6,2000,0.054
fish386,B,F,9,2000,7,2000,0.115
fish386,B,M,9,2000,8,2000,0.078
fish386,B,F,9,2000,9,2000,0.061
fish343,J,M,13,1996,2,1996,0.232
fish343,J,M,13,1996,3,1996,0.184
fish343,J,M,13,1996,4,1996,0.176
fish343,J,M,13,1996,5,1996,0.137
fish343,J,M,13,1996,6,1996,0.113
fish343,J,M,13,1996,7,1996,0.095
fish343,J,M,13,1996,8,1996,0.1
fish343,J,M,13,1996,9,1996,0.041
fish343,J,M,13,1996,10,1996,0.123
fish343,J,M,13,1996,11,1996,0.07
fish343,J,M,13,1996,12,1996,0.046
fish343,J,M,13,1996,13,1996,0.102
fish963,H,M,3,2006,2,2006,0.276
fish963,H,M,3,2006,3,2006,0.19
fish797,A,F,6,2003,2,2003,0.238
fish797,A,F,6,2003,3,2003,0.177
fish797,A,F,6,2003,4,2003,0.154
fish797,A,F,6,2003,5,2003,0.172
fish797,A,F,6,2003,6,2003,0.173
fish851,F,F,7,2002,2,2002,0.356
fish851,F,F,7,2002,3,2002,0.234
fish851,F,F,7,2002,4,2002,0.14
fish851,F,F,7,2002,5,2002,0.188
